loss,accuracy,val_loss,val_accuracy
0.7169638276100159,0.7008333206176758,0.39362984895706177,0.8616666793823242
0.4300779104232788,0.8195833563804626,0.4345378577709198,0.8616666793823242
0.3074168860912323,0.8912500143051147,0.5393356680870056,0.8616666793823242
0.25630584359169006,0.909583330154419,0.5468051433563232,0.8766666650772095
0.2187938243150711,0.9137499928474426,0.35408860445022583,0.8683333396911621
0.17291797697544098,0.9312499761581421,0.5280895829200745,0.7566666603088379
0.14540204405784607,0.9458333253860474,0.22831428050994873,0.9066666960716248
0.1079767495393753,0.9662500023841858,0.15425874292850494,0.9466666579246521
0.08162391930818558,0.9754166603088379,0.15216873586177826,0.9583333134651184
